"year","month","centroid_latitude","centroid_longitude","events_total","fatalities_total"
"2020","5","45.727","7.372","7","0"
"2020","5","45.727","13.890","1","0"
"2020","5","45.738","12.097","98","0"
"2020","5","45.781","15.210","1","0"
"2020","5","45.792","15.982","9","0"
"2020","5","45.803","22.906","1","0"
"2020","5","45.813","28.292","4","0"
"2020","5","45.889","20.191","1","0"
"2020","5","45.902","28.614","1","0"
"2020","5","45.938","15.633","1","0"
"2020","5","45.971","13.721","2","0"
"2020","5","46.012","23.545","1","0"
"2020","5","46.060","14.591","8","0"
"2020","5","46.115","13.048","29","0"
"2020","5","46.208","16.443","1","0"
"2020","5","46.223","6.078","3","0"
"2020","5","46.249","28.346","1","0"
"2020","5","46.254","14.258","1","0"
"2020","5","46.255","15.284","5","0"
"2020","5","46.275","14.625","2","0"
"2020","5","46.283","-86.980","159","0"
"2020","5","46.292","21.893","1","0"
"2020","5","46.375","15.136","2","0"
"2020","5","46.383","11.222","16","0"
"2020","5","46.398","28.902","1","0"
"2020","5","46.453","-94.504","89","3"
"2020","5","46.516","29.660","1","0"
"2020","5","46.522","28.401","1","0"
"2020","5","46.555","16.443","1","0"
"2020","5","46.561","6.518","4","0"
"2020","5","46.567","15.632","5","0"
"2020","5","46.592","28.812","1","0"
"2020","5","46.605","29.260","1","0"
"2020","5","46.649","16.180","2","0"
"2020","5","46.685","-109.339","26","0"
"2020","5","46.721","7.111","1","0"
"2020","5","46.729","30.562","21","0"
"2020","5","46.737","21.057","1","0"
"2020","5","46.752","13.939","2","0"
"2020","5","46.776","33.484","7","0"
"2020","5","46.823","7.617","7","0"
"2020","5","46.847","28.418","1","0"
"2020","5","46.867","28.814","1","0"
"2020","5","46.924","29.250","1","0"
"2020","5","47.007","6.835","2","0"
"2020","5","47.007","28.844","22","0"
"2020","5","47.082","28.163","1","0"
"2020","5","47.144","29.433","1","0"
"2020","5","47.162","28.542","1","0"
"2020","5","47.203","9.230","1","0"
"2020","5","47.204","35.696","5","0"
"2020","5","47.207","28.984","1","0"
"2020","5","47.219","9.891","2","0"
"2020","5","47.220","14.976","3","0"
"2020","5","47.253","11.163","1","0"
"2020","5","47.257","27.892","1","0"
"2020","5","47.273","-119.725","148","0"
"2020","5","47.278","4.951","9","0"
"2020","5","47.291","29.262","2","0"
"2020","5","47.303","28.306","1","0"
"2020","5","47.401","28.761","1","0"
"2020","5","47.416","31.960","3","0"
"2020","5","47.417","-1.127","19","0"
"2020","5","47.426","8.651","6","0"
"2020","5","47.468","-100.450","11","0"
"2020","5","47.475","16.488","1","0"
"2020","5","47.480","19.147","12","0"
"2020","5","47.493","13.293","3","0"
"2020","5","47.509","51.716","5","0"
"2020","5","47.559","7.591","3","0"
"2020","5","47.567","28.524","1","0"
"2020","5","47.577","27.684","1","0"
"2020","5","47.644","1.716","4","0"
"2020","5","47.671","28.180","1","0"
"2020","5","47.672","24.196","2","0"
"2020","5","47.707","28.800","1","0"
"2020","5","47.727","27.484","1","0"
"2020","5","47.766","105.615","1","0"
"2020","5","47.777","27.925","3","0"
"2020","5","47.845","28.667","1","0"
"2020","5","47.880","28.270","1","0"
"2020","5","47.924","27.453","1","0"
"2020","5","47.953","106.955","5","0"
"2020","5","48.034","27.829","1","0"
"2020","5","48.046","37.839","966","8"
"2020","5","48.082","40.946","3","0"
"2020","5","48.117","13.624","2","0"
"2020","5","48.148","27.273","1","0"
"2020","5","48.163","-2.684","18","0"
"2020","5","48.164","28.161","1","0"
"2020","5","48.200","25.775","3","0"
"2020","5","48.216","27.603","1","0"
"2020","5","48.221","16.372","23","0"
"2020","5","48.223","18.344","1","0"
"2020","5","48.245","59.456","9","0"
"2020","5","48.282","26.944","1","0"
"2020","5","48.318","17.649","1","0"
"2020","5","48.323","35.165","8","0"
"2020","5","48.329","17.181","7","0"
"2020","5","48.335","32.244","4","0"
"2020","5","48.355","27.442","1","0"
"2020","5","48.497","23.035","3","0"
"2020","5","48.500","19.420","1","0"
"2020","5","48.622","81.971","8","0"
"2020","5","48.626","9.066","76","0"
"2020","5","48.633","24.691","4","0"
"2020","5","48.655","70.894","3","0"
"2020","5","48.676","21.290","1","0"
"2020","5","48.681","2.530","43","0"
"2020","5","48.795","5.759","8","0"
"2020","5","48.917","12.048","94","0"
"2020","5","48.956","38.891","257","4"
"2020","5","48.982","28.539","5","0"
"2020","5","49.087","14.600","1","0"
"2020","5","49.112","21.188","2","0"
"2020","5","49.124","16.683","2","0"
"2020","5","49.126","0.026","19","0"
"2020","5","49.197","17.646","1","0"
"2020","5","49.340","31.605","8","0"
"2020","5","49.346","44.407","1","0"
"2020","5","49.377","6.970","11","0"
"2020","5","49.387","25.525","5","0"
"2020","5","49.499","36.665","11","0"
"2020","5","49.527","26.950","1","0"
"2020","5","49.544","6.299","1","0"
"2020","5","49.605","6.143","2","0"
"2020","5","49.639","34.076","4","0"
"2020","5","49.672","6.359","3","0"
"2020","5","49.680","23.894","10","0"
"2020","5","49.795","6.380","1","0"
"2020","5","49.849","20.266","3","0"
"2020","5","49.860","18.039","2","0"
"2020","5","49.864","51.507","3","0"
"2020","5","49.911","22.179","1","0"
"2020","5","49.954","7.275","18","0"
"2020","5","49.963","2.889","13","0"
"2020","5","50.060","14.447","7","0"
"2020","5","50.155","5.399","25","0"
"2020","5","50.175","12.805","1","0"
"2020","5","50.247","18.847","2","0"
"2020","5","50.354","31.426","3","0"
"2020","5","50.402","30.616","59","0"
"2020","5","50.409","15.686","1","0"
"2020","5","50.526","9.018","28","0"
"2020","5","50.566","13.821","3","0"
"2020","5","50.631","28.334","5","0"
"2020","5","50.764","20.799","1","0"
"2020","5","50.831","40.038","3","0"
"2020","5","50.839","4.376","16","0"
"2020","5","50.927","11.315","30","0"
"2020","5","50.928","13.521","61","0"
"2020","5","50.951","16.362","4","0"
"2020","5","50.978","26.649","3","0"
"2020","5","51.096","4.198","12","0"
"2020","5","51.115","71.466","11","0"
"2020","5","51.128","24.937","7","0"
"2020","5","51.239","33.676","2","0"
"2020","5","51.261","5.864","4","0"
"2020","5","51.270","22.779","3","0"
"2020","5","51.362","31.836","2","0"
"2020","5","51.427","7.581","94","0"
"2020","5","51.444","63.392","2","0"
"2020","5","51.527","5.038","13","0"
"2020","5","51.619","19.393","1","0"
"2020","5","51.861","69.820","2","0"
"2020","5","51.918","-8.604","3","0"
"2020","5","51.991","11.559","3","0"
"2020","5","52.015","4.475","13","0"
"2020","5","52.119","5.153","3","0"
"2020","5","52.127","6.086","8","0"
"2020","5","52.139","-9.517","1","0"
"2020","5","52.238","76.447","1","0"
"2020","5","52.245","15.281","3","0"
"2020","5","52.247","21.563","24","0"
"2020","5","52.293","29.546","5","0"
"2020","5","52.368","-3.608","8","0"
"2020","5","52.380","17.314","8","0"
"2020","5","52.451","25.253","8","0"
"2020","5","52.459","14.159","21","0"
"2020","5","52.487","6.382","1","0"
"2020","5","52.507","13.398","54","0"
"2020","5","52.519","-8.796","3","0"
"2020","5","52.567","4.825","16","0"
"2020","5","52.592","8.835","30","0"
"2020","5","52.884","-1.577","150","0"
"2020","5","52.939","33.169","1","0"
"2020","5","53.057","18.488","5","0"
"2020","5","53.108","5.830","1","0"
"2020","5","53.120","8.836","7","0"
"2020","5","53.153","6.887","4","0"
"2020","5","53.155","-6.818","1","0"
"2020","5","53.343","-8.874","2","0"
"2020","5","53.346","22.709","1","0"
"2020","5","53.407","-6.288","6","0"
"2020","5","53.568","9.942","19","0"
"2020","5","53.581","30.765","8","0"
"2020","5","53.597","15.671","5","0"
"2020","5","53.610","111.027","2","0"
"2020","5","53.712","47.421","1","0"
"2020","5","53.713","27.832","4","0"
"2020","5","53.796","12.353","51","0"
"2020","5","53.871","27.607","7","0"
"2020","5","53.874","24.927","5","0"
"2020","5","53.907","-9.297","2","0"
"2020","5","53.913","-6.519","1","0"
"2020","5","54.165","18.001","7","0"
"2020","5","54.191","-8.727","2","0"
"2020","5","54.208","9.957","15","0"
"2020","5","54.498","86.812","1","0"
"2020","5","54.637","-6.857","8","1"
"2020","5","54.822","25.250","3","0"
"2020","5","55.203","28.814","4","0"
"2020","5","55.356","9.134","11","0"
"2020","5","55.480","47.149","1","0"
"2020","5","55.487","11.690","9","0"
"2020","5","55.550","37.356","14","0"
"2020","5","55.607","38.928","1","0"
"2020","5","55.869","12.308","27","0"
"2020","5","55.935","13.554","8","0"
"2020","5","56.007","73.205","2","0"
"2020","5","56.222","9.220","11","0"
"2020","5","56.249","15.227","1","0"
"2020","5","56.653","-3.912","9","0"
"2020","5","56.771","9.735","2","0"
"2020","5","56.964","13.024","3","0"
"2020","5","56.972","24.165","4","0"
"2020","5","57.227","16.001","6","0"
"2020","5","57.542","14.639","1","0"
"2020","5","57.568","67.840","1","0"
"2020","5","57.726","109.015","2","0"
"2020","5","58.171","31.824","1","0"
"2020","5","58.210","13.165","16","0"
"2020","5","58.369","15.627","4","0"
"2020","5","58.398","26.707","1","0"
"2020","5","58.719","8.035","1","0"
"2020","5","58.936","5.806","3","0"
"2020","5","58.998","62.220","1","0"
"2020","5","59.330","25.017","3","0"
"2020","5","59.384","14.997","2","0"
"2020","5","59.396","9.064","2","0"
"2020","5","59.499","17.975","13","0"
"2020","5","59.705","16.191","5","0"
"2020","5","59.893","13.300","4","0"
"2020","5","59.939","30.351","5","0"
"2020","5","59.972","10.776","9","0"
"2020","5","60.031","17.591","6","0"
"2020","5","60.324","24.629","9","0"
"2020","5","60.595","22.868","2","0"
"2020","5","60.860","26.942","1","0"
"2020","5","60.929","6.108","3","0"
"2020","5","61.060","14.215","6","0"
"2020","5","61.230","25.811","1","0"
"2020","5","61.268","10.486","1","0"
"2020","5","61.268","16.360","1","0"
"2020","5","61.423","-45.077","1","0"
"2020","5","61.711","23.716","3","0"
"2020","5","62.150","71.930","2","0"
"2020","5","62.531","25.506","1","0"
"2020","5","62.730","23.117","1","0"
"2020","5","62.845","7.518","10","0"
"2020","5","63.057","-152.036","27","0"
"2020","5","63.076","17.621","4","0"
"2020","5","63.878","10.196","2","0"
"2020","5","64.244","-21.769","1","0"
"2020","5","64.748","95.834","2","0"
"2020","5","64.904","18.053","7","0"
"2020","5","64.943","-23.408","1","0"
"2020","5","64.958","26.436","2","0"
"2020","5","65.932","-23.401","1","0"
"2020","5","67.258","13.882","7","0"
"2020","5","67.574","69.286","1","0"
"2020","5","67.841","56.506","6","0"
"2020","5","67.843","26.544","1","0"
"2020","5","69.871","21.829","4","0"
"2020","6","-49.193","-70.387","5","0"
"2020","6","-43.996","-68.475","34","0"
"2020","6","-42.601","-73.964","8","0"
"2020","6","-39.983","-72.667","5","0"
"2020","6","-39.794","-66.432","3","0"
"2020","6","-38.609","-72.164","20","0"
"2020","6","-38.574","-69.541","1","0"
"2020","6","-37.469","-72.356","20","0"
"2020","6","-37.179","-65.819","14","0"
"2020","6","-37.150","-60.132","38","0"
"2020","6","-35.615","-71.513","3","0"
"2020","6","-34.816","-56.230","2","0"
"2020","6","-34.786","-68.439","7","0"
"2020","6","-34.620","-58.448","14","1"
"2020","6","-34.428","-71.047","1","0"
"2020","6","-33.919","-65.921","5","0"
"2020","6","-33.607","-70.605","27","1"
"2020","6","-32.989","-70.296","19","0"
"2020","6","-32.635","22.222","45","6"
"2020","6","-32.256","-63.628","26","0"
"2020","6","-32.108","26.590","25","1"
"2020","6","-32.101","-59.420","3","0"
"2020","6","-31.188","-60.983","24","0"
"2020","6","-30.659","-70.981","5","1"
"2020","6","-30.510","-68.847","5","0"
"2020","6","-30.417","-53.831","13","1"
"2020","6","-29.792","27.408","1","0"
"2020","6","-28.999","-57.810","3","0"
"2020","6","-28.942","30.469","17","2"
"2020","6","-28.856","22.021","1","0"
"2020","6","-28.682","26.628","1","0"
"2020","6","-28.122","-63.429","1","0"
"2020","6","-27.648","-50.018","14","3"
"2020","6","-27.644","-67.492","6","0"
"2020","6","-27.410","-69.929","1","0"
"2020","6","-27.042","-65.363","13","0"
"2020","6","-26.926","-57.090","1","0"
"2020","6","-26.842","-55.879","5","0"
"2020","6","-26.830","-54.391","2","0"
"2020","6","-26.555","31.862","1","0"
"2020","6","-26.371","25.237","2","1"
"2020","6","-26.084","-60.695","2","0"
"2020","6","-26.031","32.550","1","0"
"2020","6","-26.019","28.012","68","1"
"2020","6","-26.010","-57.103","2","0"
"2020","6","-25.881","-56.326","2","0"
"2020","6","-25.744","30.148","5","1"
"2020","6","-25.563","-57.452","10","0"
"2020","6","-25.366","-54.743","13","1"
"2020","6","-25.303","-57.611","29","0"
"2020","6","-25.255","-56.996","1","0"
"2020","6","-25.086","-55.866","3","0"
"2020","6","-24.683","45.525","2","3"
"2020","6","-24.677","-60.082","4","0"
"2020","6","-24.614","-51.817","17","4"
"2020","6","-24.208","-63.258","2","0"
"2020","6","-24.160","-56.714","3","0"
"2020","6","-24.154","-55.250","1","0"
"2020","6","-23.937","46.136","6","9"
"2020","6","-23.774","29.342","2","0"
"2020","6","-23.498","-68.790","3","0"
"2020","6","-23.225","47.284","1","1"
"2020","6","-23.199","-66.061","1","0"
"2020","6","-22.953","-55.905","3","3"
"2020","6","-22.908","17.092","3","0"
"2020","6","-22.795","-57.270","2","1"
"2020","6","-22.633","46.100","2","10"
"2020","6","-22.517","-49.306","128","21"
"2020","6","-22.065","-42.062","174","48"
"2020","6","-21.875","-63.959","1","0"
"2020","6","-21.466","46.467","1","2"
"2020","6","-21.316","55.478","2","0"
"2020","6","-20.930","55.446","4","0"
"2020","6","-20.918","28.645","1","0"
"2020","6","-20.846","-58.854","2","0"
"2020","6","-20.783","31.343","1","0"
"2020","6","-20.620","-54.789","41","8"
"2020","6","-20.453","46.783","1","0"
"2020","6","-20.353","-66.951","3","0"
"2020","6","-20.284","-69.412","5","0"
"2020","6","-20.169","57.516","3","0"
"2020","6","-20.106","28.535","3","0"
"2020","6","-20.097","57.573","1","0"
"2020","6","-19.933","-64.272","5","0"
"2020","6","-19.719","63.418","1","0"
"2020","6","-19.711","46.836","1","0"
"2020","6","-19.597","-40.443","25","12"
"2020","6","-19.512","22.999","1","0"
"2020","6","-19.286","32.071","1","0"
"2020","6","-19.082","29.862","1","0"
"2020","6","-19.058","34.886","2","0"
"2020","6","-19.054","46.992","1","1"
"2020","6","-18.986","33.373","1","0"
"2020","6","-18.979","48.862","1","0"
"2020","6","-18.606","-67.835","3","0"
"2020","6","-18.600","47.513","3","2"
"2020","6","-18.593","46.311","1","3"
"2020","6","-18.580","-45.186","46","24"
"2020","6","-18.362","-69.709","3","0"
"2020","6","-18.011","48.352","1","1"
"2020","6","-17.978","31.602","1","0"
"2020","6","-17.855","31.052","12","0"
"2020","6","-17.756","44.993","3","3"
"2020","6","-17.558","-70.207","4","0"
"2020","6","-17.260","29.868","1","0"
"2020","6","-17.231","-65.620","23","0"
"2020","6","-17.096","47.260","1","1"
"2020","6","-16.979","-61.569","3","0"
"2020","6","-16.681","31.610","1","0"
"2020","6","-15.960","-72.444","14","0"
"2020","6","-15.949","-50.260","8","5"
"2020","6","-15.803","19.467","1","0"
"2020","6","-15.776","-47.781","17","1"
"2020","6","-15.534","29.007","1","1"
"2020","6","-15.394","12.729","1","0"
"2020","6","-15.306","35.328","4","0"
"2020","6","-15.175","39.037","1","0"
"2020","6","-15.149","-70.093","13","0"
"2020","6","-14.947","-68.390","6","0"
"2020","6","-14.853","15.010","2","1"
"2020","6","-14.006","-72.839","1","3"
"2020","6","-13.900","-74.232","3","0"
"2020","6","-13.747","33.709","5","1"
"2020","6","-13.436","-64.644","1","0"
"2020","6","-13.423","-42.656","65","45"
"2020","6","-13.368","36.316","1","1"
"2020","6","-13.318","-71.859","5","0"
"2020","6","-13.058","-75.016","1","0"
"2020","6","-12.694","-55.363","17","9"
"2020","6","-12.320","39.357","62","360"
"2020","6","-11.897","33.929","3","0"
"2020","6","-11.799","-76.651","13","0"
"2020","6","-11.671","-74.905","2","0"
"2020","6","-10.834","-63.410","4","3"
"2020","6","-10.542","-37.189","5","3"
"2020","6","-10.516","27.620","2","0"
"2020","6","-9.683","22.999","1","0"
"2020","6","-9.658","-36.798","34","21"
"2020","6","-9.591","13.678","4","2"
"2020","6","-9.418","-77.676","1","0"
"2020","6","-9.355","-73.892","1","0"
"2020","6","-9.335","124.236","1","0"
"2020","6","-9.315","-48.429","3","2"
"2020","6","-9.132","-70.709","8","2"
"2020","6","-8.594","117.260","1","0"
"2020","6","-8.552","125.691","1","0"
"2020","6","-8.375","-37.900","37","24"
"2020","6","-7.952","-78.332","4","0"
"2020","6","-7.876","110.412","4","0"
"2020","6","-7.762","112.276","16","0"
"2020","6","-7.310","109.882","8","1"
"2020","6","-7.164","-36.740","18","13"
"2020","6","-6.869","107.653","17","0"
"2020","6","-6.860","139.793","1","0"
"2020","6","-6.834","-41.893","20","15"
"2020","6","-6.716","27.970","8","18"
"2020","6","-6.439","106.133","4","0"
"2020","6","-6.404","24.642","1","0"
"2020","6","-6.336","-80.017","6","0"
"2020","6","-6.233","106.846","16","0"
"2020","6","-6.211","23.552","2","0"
"2020","6","-6.196","-78.839","1","0"
"2020","6","-6.066","22.264","1","0"
"2020","6","-5.907","-36.650","7","7"
"2020","6","-5.845","35.959","1","0"
"2020","6","-5.692","-45.286","4","2"
"2020","6","-5.321","-39.367","43","46"
"2020","6","-5.228","-80.265","5","0"
"2020","6","-5.143","14.385","4","12"
"2020","6","-5.082","12.256","3","3"
"2020","6","-4.894","21.118","2","0"
"2020","6","-4.810","18.805","2","0"
"2020","6","-4.638","55.446","1","0"
"2020","6","-4.577","55.442","1","0"
"2020","6","-4.479","15.783","9","3"
"2020","6","-4.378","-74.389","2","0"
"2020","6","-4.237","139.338","3","0"
"2020","6","-4.235","29.800","4","3"
"2020","6","-4.035","-79.800","4","0"
"2020","6","-3.997","39.601","1","0"
"2020","6","-3.875","29.470","1","0"
"2020","6","-3.865","30.093","1","0"
"2020","6","-3.859","29.732","2","1"
"2020","6","-3.824","-63.446","47","33"
"2020","6","-3.818","-80.491","4","0"
"2020","6","-3.808","136.743","3","0"
"2020","6","-3.803","121.813","6","0"
"2020","6","-3.790","119.949","18","0"
"2020","6","-3.631","-51.995","33","21"
"2020","6","-3.601","102.474","2","0"
"2020","6","-3.510","29.715","2","0"
"2020","6","-3.463","29.485","1","0"
